Names,Year,Total,Gender,Type
Oluwatobiloba,1999,0,Boy,Africa
Oluwatomiwa,1999,0,Boy,Africa
Oluwatosin,1999,0,Boy,Africa
Onyekachi,1999,0,Boy,Africa
Oreoluwa,1999,0,Boy,Africa
Taiwo,1999,0,Boy,Africa
Ugochukwu,1999,0,Boy,Africa
Somtochukwu,1999,0,Boy,Africa
Ibrahim,2000,7,Boy,Africa
Kehinde,2000,0,Boy,Africa
Chukwuebuka,2000,0,Boy,Africa
Chukwuemeka,2000,0,Boy,Africa
Ifeoluwa,2000,0,Boy,Africa
Kenechukwu,2000,0,Boy,Africa
Moyosoreoluwa,2000,0,Boy,Africa
Nosakhare,2000,0,Boy,Africa
Oktawian,2000,0,Boy,Africa
Olalekan,2000,0,Boy,Africa
Olamide,2000,0,Boy,Africa
Olanrewaju,2000,0,Boy,Africa
Olaoluwa,2000,0,Boy,Africa
Olasubomi,2000,0,Boy,Africa
Oleg,2000,0,Boy,Africa
Olin,2000,0,Boy,Africa
Olufemi,2000,0,Boy,Africa
Olumide,2000,0,Boy,Africa
Oluwa,2000,0,Boy,Africa
Oluwadamilare,2000,0,Boy,Africa
Oluwadamilola,2000,0,Boy,Africa
Oluwafemi,2000,0,Boy,Africa
Oluwaferanmi,2000,0,Boy,Africa
Oluwamayowa,2000,0,Boy,Africa
Oluwapelumi,2000,0,Boy,Africa
Oluwasegun,2000,0,Boy,Africa
Oluwaseun,2000,4,Boy,Africa
Oluwaseyi,2000,0,Boy,Africa
Oluwasijibomi,2000,0,Boy,Africa
Oluwatamilore,2000,0,Boy,Africa
Oluwatimilehin,2000,0,Boy,Africa
Oluwatimileyin,2000,0,Boy,Africa
Oluwatobi,2000,0,Boy,Africa
Oluwatobiloba,2000,0,Boy,Africa
Oluwatomiwa,2000,0,Boy,Africa
Oluwatosin,2000,0,Boy,Africa
Onyekachi,2000,0,Boy,Africa
Oreoluwa,2000,0,Boy,Africa
Taiwo,2000,0,Boy,Africa
Ugochukwu,2000,0,Boy,Africa
Somtochukwu,2000,0,Boy,Africa
Ibrahim,2001,5,Boy,Africa
Kehinde,2001,0,Boy,Africa
Chukwuebuka,2001,0,Boy,Africa
Chukwuemeka,2001,3,Boy,Africa
Ifeoluwa,2001,3,Boy,Africa
Kenechukwu,2001,0,Boy,Africa
Moyosoreoluwa,2001,0,Boy,Africa
Nosakhare,2001,0,Boy,Africa
Oktawian,2001,0,Boy,Africa
Olalekan,2001,0,Boy,Africa
Olamide,2001,0,Boy,Africa
Olanrewaju,2001,0,Boy,Africa
Olaoluwa,2001,0,Boy,Africa
Olasubomi,2001,0,Boy,Africa
Oleg,2001,0,Boy,Africa
Olin,2001,0,Boy,Africa
Olufemi,2001,0,Boy,Africa
Olumide,2001,0,Boy,Africa
Oluwa,2001,0,Boy,Africa
Oluwadamilare,2001,3,Boy,Africa
Oluwadamilola,2001,0,Boy,Africa
Oluwafemi,2001,0,Boy,Africa
Oluwaferanmi,2001,0,Boy,Africa
Oluwamayowa,2001,3,Boy,Africa
Oluwapelumi,2001,0,Boy,Africa
Oluwasegun,2001,0,Boy,Africa
Oluwaseun,2001,0,Boy,Africa
Oluwaseyi,2001,0,Boy,Africa
Oluwasijibomi,2001,0,Boy,Africa
Oluwatamilore,2001,0,Boy,Africa
Oluwatimilehin,2001,0,Boy,Africa
Oluwatimileyin,2001,0,Boy,Africa
Oluwatobi,2001,4,Boy,Africa
Oluwatobiloba,2001,0,Boy,Africa
Oluwatomiwa,2001,0,Boy,Africa
Oluwatosin,2001,0,Boy,Africa
Onyekachi,2001,0,Boy,Africa
Oreoluwa,2001,0,Boy,Africa
Taiwo,2001,0,Boy,Africa
Ugochukwu,2001,0,Boy,Africa
Somtochukwu,2001,0,Boy,Africa
Ibrahim,2002,5,Boy,Africa
Kehinde,2002,3,Boy,Africa
Chukwuebuka,2002,0,Boy,Africa
Chukwuemeka,2002,0,Boy,Africa
Ifeoluwa,2002,0,Boy,Africa
Kenechukwu,2002,5,Boy,Africa
Moyosoreoluwa,2002,0,Boy,Africa
Nosakhare,2002,3,Boy,Africa
Oktawian,2002,0,Boy,Africa
Olalekan,2002,3,Boy,Africa
Olamide,2002,4,Boy,Africa
Olanrewaju,2002,0,Boy,Africa
Olaoluwa,2002,3,Boy,Africa
Olasubomi,2002,0,Boy,Africa
Oleg,2002,0,Boy,Africa
Olin,2002,0,Boy,Africa
Olufemi,2002,0,Boy,Africa
Olumide,2002,0,Boy,Africa
Oluwa,2002,3,Boy,Africa
Oluwadamilare,2002,0,Boy,Africa
Oluwadamilola,2002,3,Boy,Africa
Oluwafemi,2002,0,Boy,Africa
Oluwaferanmi,2002,0,Boy,Africa
Oluwamayowa,2002,0,Boy,Africa
Oluwapelumi,2002,3,Boy,Africa
Oluwasegun,2002,3,Boy,Africa
Oluwaseun,2002,6,Boy,Africa
Oluwaseyi,2002,0,Boy,Africa
Oluwasijibomi,2002,0,Boy,Africa
Oluwatamilore,2002,0,Boy,Africa
Oluwatimilehin,2002,0,Boy,Africa
Oluwatimileyin,2002,3,Boy,Africa
Oluwatobi,2002,7,Boy,Africa
Oluwatobiloba,2002,3,Boy,Africa
Oluwatomiwa,2002,0,Boy,Africa
Oluwatosin,2002,3,Boy,Africa
Onyekachi,2002,0,Boy,Africa
Oreoluwa,2002,3,Boy,Africa
Taiwo,2002,0,Boy,Africa
Ugochukwu,2002,3,Boy,Africa
Somtochukwu,2002,0,Boy,Africa
Ibrahim,2003,5,Boy,Africa
Kehinde,2003,3,Boy,Africa
Chukwuebuka,2003,3,Boy,Africa
Chukwuemeka,2003,4,Boy,Africa
Ifeoluwa,2003,3,Boy,Africa
Kenechukwu,2003,0,Boy,Africa
Moyosoreoluwa,2003,0,Boy,Africa
Nosakhare,2003,0,Boy,Africa
Oktawian,2003,0,Boy,Africa
Olalekan,2003,0,Boy,Africa
Olamide,2003,7,Boy,Africa
Olanrewaju,2003,3,Boy,Africa
Olaoluwa,2003,0,Boy,Africa
Olasubomi,2003,0,Boy,Africa
Oleg,2003,0,Boy,Africa
Olin,2003,0,Boy,Africa
Olufemi,2003,0,Boy,Africa
Olumide,2003,0,Boy,Africa
Oluwa,2003,0,Boy,Africa
Oluwadamilare,2003,0,Boy,Africa
Oluwadamilola,2003,0,Boy,Africa
Oluwafemi,2003,0,Boy,Africa
Oluwaferanmi,2003,0,Boy,Africa
Oluwamayowa,2003,0,Boy,Africa
Oluwapelumi,2003,0,Boy,Africa
Oluwasegun,2003,0,Boy,Africa
Oluwaseun,2003,6,Boy,Africa
Oluwaseyi,2003,0,Boy,Africa
Oluwasijibomi,2003,0,Boy,Africa
Oluwatamilore,2003,0,Boy,Africa
Oluwatimilehin,2003,0,Boy,Africa
Oluwatimileyin,2003,0,Boy,Africa
Oluwatobi,2003,3,Boy,Africa
Oluwatobiloba,2003,7,Boy,Africa
Oluwatomiwa,2003,0,Boy,Africa
Oluwatosin,2003,3,Boy,Africa
Onyekachi,2003,0,Boy,Africa
Oreoluwa,2003,0,Boy,Africa
Taiwo,2003,3,Boy,Africa
Ugochukwu,2003,0,Boy,Africa
Somtochukwu,2003,0,Boy,Africa
Ibrahim,2004,9,Boy,Africa
Kehinde,2004,0,Boy,Africa
Chukwuebuka,2004,3,Boy,Africa
Chukwuemeka,2004,0,Boy,Africa
Ifeoluwa,2004,3,Boy,Africa
Kenechukwu,2004,0,Boy,Africa
Moyosoreoluwa,2004,0,Boy,Africa
Nosakhare,2004,0,Boy,Africa
Oktawian,2004,0,Boy,Africa
Olalekan,2004,0,Boy,Africa
Olamide,2004,8,Boy,Africa
Olanrewaju,2004,0,Boy,Africa
Olaoluwa,2004,0,Boy,Africa
Olasubomi,2004,0,Boy,Africa
Oleg,2004,0,Boy,Africa
Olin,2004,0,Boy,Africa
Olufemi,2004,0,Boy,Africa
Olumide,2004,3,Boy,Africa
Oluwa,2004,0,Boy,Africa
Oluwadamilare,2004,0,Boy,Africa
Oluwadamilola,2004,0,Boy,Africa
Oluwafemi,2004,0,Boy,Africa
Oluwaferanmi,2004,3,Boy,Africa
Oluwamayowa,2004,0,Boy,Africa
Oluwapelumi,2004,3,Boy,Africa
Oluwasegun,2004,0,Boy,Africa
Oluwaseun,2004,0,Boy,Africa
Oluwaseyi,2004,0,Boy,Africa
Oluwasijibomi,2004,0,Boy,Africa
Oluwatamilore,2004,0,Boy,Africa
Oluwatimilehin,2004,3,Boy,Africa
Oluwatimileyin,2004,0,Boy,Africa
Oluwatobi,2004,0,Boy,Africa
Oluwatobiloba,2004,0,Boy,Africa
Oluwatomiwa,2004,0,Boy,Africa
Oluwatosin,2004,4,Boy,Africa
Onyekachi,2004,0,Boy,Africa
Oreoluwa,2004,0,Boy,Africa
Taiwo,2004,0,Boy,Africa
Ugochukwu,2004,0,Boy,Africa
Somtochukwu,2004,0,Boy,Africa
Ibrahim,2005,8,Boy,Africa
Kehinde,2005,0,Boy,Africa
Chukwuebuka,2005,0,Boy,Africa
Chukwuemeka,2005,0,Boy,Africa
Ifeoluwa,2005,0,Boy,Africa
Kenechukwu,2005,0,Boy,Africa
Moyosoreoluwa,2005,0,Boy,Africa
Nosakhare,2005,0,Boy,Africa
Oktawian,2005,0,Boy,Africa
Olalekan,2005,0,Boy,Africa
Olamide,2005,0,Boy,Africa
Olanrewaju,2005,0,Boy,Africa
Olaoluwa,2005,0,Boy,Africa
Olasubomi,2005,4,Boy,Africa
Oleg,2005,0,Boy,Africa
Olin,2005,0,Boy,Africa
Olufemi,2005,0,Boy,Africa
Olumide,2005,0,Boy,Africa
Oluwa,2005,0,Boy,Africa
Oluwadamilare,2005,0,Boy,Africa
Oluwadamilola,2005,0,Boy,Africa
Oluwafemi,2005,0,Boy,Africa
Oluwaferanmi,2005,0,Boy,Africa
Oluwamayowa,2005,0,Boy,Africa
Oluwapelumi,2005,0,Boy,Africa
Oluwasegun,2005,0,Boy,Africa
Oluwaseun,2005,0,Boy,Africa
Oluwaseyi,2005,0,Boy,Africa
Oluwasijibomi,2005,0,Boy,Africa
Oluwatamilore,2005,0,Boy,Africa
Oluwatimilehin,2005,0,Boy,Africa
Oluwatimileyin,2005,0,Boy,Africa
Oluwatobi,2005,0,Boy,Africa
Oluwatobiloba,2005,5,Boy,Africa
Oluwatomiwa,2005,3,Boy,Africa
Oluwatosin,2005,0,Boy,Africa
Onyekachi,2005,3,Boy,Africa
Oreoluwa,2005,0,Boy,Africa
Taiwo,2005,0,Boy,Africa
Ugochukwu,2005,0,Boy,Africa
Somtochukwu,2005,0,Boy,Africa
Ibrahim,2006,5,Boy,Africa
Kehinde,2006,3,Boy,Africa
Chukwuebuka,2006,0,Boy,Africa
Chukwuemeka,2006,0,Boy,Africa
Ifeoluwa,2006,0,Boy,Africa
Kenechukwu,2006,0,Boy,Africa
Moyosoreoluwa,2006,0,Boy,Africa
Nosakhare,2006,0,Boy,Africa
Oktawian,2006,0,Boy,Africa
Olalekan,2006,0,Boy,Africa
Olamide,2006,0,Boy,Africa
Olanrewaju,2006,0,Boy,Africa
Olaoluwa,2006,0,Boy,Africa
Olasubomi,2006,0,Boy,Africa
Oleg,2006,0,Boy,Africa
Olin,2006,0,Boy,Africa
Olufemi,2006,0,Boy,Africa
Olumide,2006,0,Boy,Africa
Oluwa,2006,0,Boy,Africa
Oluwadamilare,2006,0,Boy,Africa
Oluwadamilola,2006,0,Boy,Africa
Oluwafemi,2006,3,Boy,Africa
Oluwaferanmi,2006,0,Boy,Africa
Oluwamayowa,2006,0,Boy,Africa
Oluwapelumi,2006,0,Boy,Africa
Oluwasegun,2006,0,Boy,Africa
Oluwaseun,2006,0,Boy,Africa
Oluwaseyi,2006,3,Boy,Africa
Oluwasijibomi,2006,3,Boy,Africa
Oluwatamilore,2006,0,Boy,Africa
Oluwatimilehin,2006,0,Boy,Africa
Oluwatimileyin,2006,0,Boy,Africa
Oluwatobi,2006,5,Boy,Africa
Oluwatobiloba,2006,0,Boy,Africa
Oluwatomiwa,2006,0,Boy,Africa
Oluwatosin,2006,0,Boy,Africa
Onyekachi,2006,0,Boy,Africa
Oreoluwa,2006,0,Boy,Africa
Taiwo,2006,3,Boy,Africa
Ugochukwu,2006,0,Boy,Africa
Somtochukwu,2006,4,Boy,Africa
Ibrahim,2007,10,Boy,Africa
Kehinde,2007,3,Boy,Africa
Chukwuebuka,2007,0,Boy,Africa
Chukwuemeka,2007,0,Boy,Africa
Ifeoluwa,2007,0,Boy,Africa
Kenechukwu,2007,0,Boy,Africa
Moyosoreoluwa,2007,0,Boy,Africa
Nosakhare,2007,0,Boy,Africa
Oktawian,2007,0,Boy,Africa
Olalekan,2007,0,Boy,Africa
Olamide,2007,0,Boy,Africa
Olanrewaju,2007,0,Boy,Africa
Olaoluwa,2007,0,Boy,Africa
Olasubomi,2007,0,Boy,Africa
Oleg,2007,0,Boy,Africa
Olin,2007,0,Boy,Africa
Olufemi,2007,0,Boy,Africa
Olumide,2007,0,Boy,Africa
Oluwa,2007,0,Boy,Africa
Oluwadamilare,2007,0,Boy,Africa
Oluwadamilola,2007,0,Boy,Africa
Oluwafemi,2007,0,Boy,Africa
Oluwaferanmi,2007,0,Boy,Africa
Oluwamayowa,2007,0,Boy,Africa
Oluwapelumi,2007,0,Boy,Africa
Oluwasegun,2007,0,Boy,Africa
Oluwaseun,2007,0,Boy,Africa
Oluwaseyi,2007,0,Boy,Africa
Oluwasijibomi,2007,0,Boy,Africa
Oluwatamilore,2007,0,Boy,Africa
Oluwatimilehin,2007,0,Boy,Africa
Oluwatimileyin,2007,0,Boy,Africa
Oluwatobi,2007,0,Boy,Africa
Oluwatobiloba,2007,0,Boy,Africa
Oluwatomiwa,2007,0,Boy,Africa
Oluwatosin,2007,0,Boy,Africa
Onyekachi,2007,0,Boy,Africa
Oreoluwa,2007,0,Boy,Africa
Taiwo,2007,0,Boy,Africa
Ugochukwu,2007,0,Boy,Africa
Somtochukwu,2007,0,Boy,Africa
Ibrahim,2008,9,Boy,Africa
Kehinde,2008,0,Boy,Africa
Chukwuebuka,2008,0,Boy,Africa
Chukwuemeka,2008,0,Boy,Africa
Ifeoluwa,2008,0,Boy,Africa
Kenechukwu,2008,0,Boy,Africa
Moyosoreoluwa,2008,0,Boy,Africa
Nosakhare,2008,0,Boy,Africa
Oktawian,2008,0,Boy,Africa
Olalekan,2008,0,Boy,Africa
Olamide,2008,0,Boy,Africa
Olanrewaju,2008,0,Boy,Africa
Olaoluwa,2008,0,Boy,Africa
Olasubomi,2008,0,Boy,Africa
Oleg,2008,0,Boy,Africa
Olin,2008,0,Boy,Africa
Olufemi,2008,3,Boy,Africa
Olumide,2008,0,Boy,Africa
Oluwa,2008,0,Boy,Africa
Oluwadamilare,2008,0,Boy,Africa
Oluwadamilola,2008,0,Boy,Africa
Oluwafemi,2008,0,Boy,Africa
Oluwaferanmi,2008,0,Boy,Africa
Oluwamayowa,2008,0,Boy,Africa
Oluwapelumi,2008,0,Boy,Africa
Oluwasegun,2008,0,Boy,Africa
Oluwaseun,2008,0,Boy,Africa
Oluwaseyi,2008,0,Boy,Africa
Oluwasijibomi,2008,0,Boy,Africa
Oluwatamilore,2008,0,Boy,Africa
Oluwatimilehin,2008,0,Boy,Africa
Oluwatimileyin,2008,0,Boy,Africa
Oluwatobi,2008,0,Boy,Africa
Oluwatobiloba,2008,0,Boy,Africa
Oluwatomiwa,2008,0,Boy,Africa
Oluwatosin,2008,0,Boy,Africa
Onyekachi,2008,0,Boy,Africa
Oreoluwa,2008,0,Boy,Africa
Taiwo,2008,0,Boy,Africa
Ugochukwu,2008,0,Boy,Africa
Somtochukwu,2008,0,Boy,Africa
Ibrahim,2009,7,Boy,Africa
Kehinde,2009,0,Boy,Africa
Chukwuebuka,2009,0,Boy,Africa
Chukwuemeka,2009,0,Boy,Africa
Ifeoluwa,2009,0,Boy,Africa
Kenechukwu,2009,0,Boy,Africa
Moyosoreoluwa,2009,3,Boy,Africa
Nosakhare,2009,0,Boy,Africa
Oktawian,2009,0,Boy,Africa
Olalekan,2009,0,Boy,Africa
Olamide,2009,0,Boy,Africa
Olanrewaju,2009,0,Boy,Africa
Olaoluwa,2009,0,Boy,Africa
Olasubomi,2009,0,Boy,Africa
Oleg,2009,0,Boy,Africa
Olin,2009,0,Boy,Africa
Olufemi,2009,0,Boy,Africa
Olumide,2009,0,Boy,Africa
Oluwa,2009,0,Boy,Africa
Oluwadamilare,2009,0,Boy,Africa
Oluwadamilola,2009,0,Boy,Africa
Oluwafemi,2009,0,Boy,Africa
Oluwaferanmi,2009,0,Boy,Africa
